tempo,gender,label
151.9990809,female,child
107.6660156,female,child
129.1992188,female,child
123.046875,female,child
112.3471467,female,child
112.3471467,female,child
129.1992188,female,child
132.5120192,female,child
156.6051136,female,child
117.4538352,female,child
109.9567819,female,child
92.28515625,female,child
135.9991776,female,child
123.046875,female,child
147.65625,female,child
161.4990234,female,child
114.84375,female,child
139.6748311,female,child
147.65625,female,child
135.9991776,female,child
129.1992188,female,child
112.3471467,female,child
135.9991776,female,child
103.359375,female,child
147.65625,female,child
101.3327206,female,child
139.6748311,female,child
172.265625,female,child
120.1853198,female,child
129.1992188,female,child
112.3471467,female,child
147.65625,female,child
135.9991776,female,child
114.84375,female,child
147.65625,female,child
97.50884434,female,child
151.9990809,female,child
147.65625,female,child
132.5120192,female,child
147.65625,female,child
123.046875,female,child
139.6748311,female,child
151.9990809,female,child
166.7086694,female,child
114.84375,female,child
123.046875,female,child
103.359375,female,child
129.1992188,female,child
166.7086694,female,child
114.84375,female,child
129.1992188,female,child
166.7086694,female,child
147.65625,female,child
129.1992188,female,child
123.046875,female,child
123.046875,female,child
123.046875,female,child
112.3471467,female,child
135.9991776,female,child
114.84375,female,child
117.4538352,female,child
123.046875,female,child
147.65625,female,child
129.1992188,female,child
103.359375,female,child
120.1853198,female,child
114.84375,female,child
161.4990234,female,child
101.3327206,female,child
151.9990809,female,child
97.50884434,female,child
139.6748311,female,child
105.46875,female,child
135.9991776,female,child
126.0480183,female,child
123.046875,female,child
105.46875,female,child
120.1853198,female,child
135.9991776,female,child
139.6748311,female,child
147.65625,female,child
178.205819,female,child
126.0480183,female,child
120.1853198,female,child
107.6660156,female,child
123.046875,female,child
143.5546875,female,child
143.5546875,female,child
156.6051136,female,child
112.3471467,female,child
95.703125,female,child
139.6748311,female,child
147.65625,female,child
135.9991776,female,child
139.6748311,female,child
156.6051136,female,child
114.84375,female,child
135.9991776,female,child
99.38401442,female,child
129.1992188,female,child
109.9567819,female,child
117.4538352,female,child
105.46875,female,child
132.5120192,female,child
135.9991776,female,child
126.0480183,female,child
120.1853198,female,child
112.3471467,female,child
105.46875,female,child
126.0480183,female,child
166.7086694,female,child
117.4538352,female,child
143.5546875,female,child
151.9990809,female,child
129.1992188,female,child
87.59269068,female,child
97.50884434,female,child
105.46875,female,child
117.4538352,female,child
147.65625,female,child
135.9991776,female,child
151.9990809,female,child
126.0480183,female,child
117.4538352,female,child
123.046875,female,child
112.3471467,female,child
120.1853198,female,child
135.9991776,female,child
129.1992188,female,child
123.046875,female,child
126.0480183,female,child
143.5546875,female,child
114.84375,female,child
109.9567819,female,child
109.9567819,female,child
143.5546875,female,child
109.9567819,female,child
117.4538352,female,child
112.3471467,female,child
99.38401442,female,child
147.65625,female,child
101.3327206,female,child
109.9567819,female,child
132.5120192,female,child
126.0480183,female,child
112.3471467,female,child
109.9567819,female,child
109.9567819,female,child
95.703125,female,child
114.84375,female,child
120.1853198,female,child
101.3327206,female,child
117.4538352,female,child
151.9990809,female,child
120.1853198,female,child
129.1992188,female,child
135.9991776,female,child
132.5120192,female,child
135.9991776,female,child
109.9567819,female,child
103.359375,female,child
109.9567819,female,child
126.0480183,female,child
139.6748311,female,child
109.9567819,female,child
114.84375,female,child
114.84375,female,child
139.6748311,female,child
147.65625,female,child
132.5120192,female,child
114.84375,female,child
126.0480183,female,child
112.3471467,female,child
147.65625,female,child
126.0480183,female,child
99.38401442,female,child
135.9991776,female,child
172.265625,female,child
95.703125,female,child
120.1853198,female,child
129.1992188,female,child
112.3471467,female,child
120.1853198,female,child
129.1992188,female,child
151.9990809,female,child
129.1992188,female,child
161.4990234,female,child
93.96306818,female,child
120.1853198,female,child
120.1853198,female,child
156.6051136,female,child
112.3471467,female,child
103.359375,female,child
161.4990234,female,child
120.1853198,female,child
112.3471467,female,child
126.0480183,female,child
151.9990809,female,child
132.5120192,female,child
120.1853198,female,child
156.6051136,female,child
151.9990809,female,child
123.046875,female,child
112.3471467,female,child
172.265625,female,child
123.046875,female,child
123.046875,female,child
105.46875,female,child
112.3471467,female,child
123.046875,female,child
114.84375,female,child
129.1992188,female,child
129.1992188,female,child
135.9991776,female,child
120.1853198,female,child
114.84375,female,child
117.4538352,female,child
114.84375,female,child
114.84375,female,child
123.046875,female,child
139.6748311,female,child
139.6748311,female,child
123.046875,female,child
126.0480183,female,child
120.1853198,female,child
126.0480183,female,child
117.4538352,female,child
90.66611842,female,child
112.3471467,female,child
139.6748311,female,child
126.0480183,female,child
105.46875,female,child
147.65625,female,child
132.5120192,female,child
107.6660156,female,child
161.4990234,female,child
120.1853198,female,child
117.4538352,female,child
123.046875,female,child
135.9991776,female,child
114.84375,female,child
151.9990809,female,child
143.5546875,female,child
126.0480183,female,child
143.5546875,female,child
120.1853198,female,child
151.9990809,female,child
132.5120192,female,child
107.6660156,female,child
147.65625,female,child
114.84375,female,child
139.6748311,female,child
107.6660156,female,child
126.0480183,female,child
114.84375,female,child
107.6660156,female,child
139.6748311,female,child
120.1853198,female,child
114.84375,female,child
166.7086694,female,child
120.1853198,female,child
120.1853198,female,child
139.6748311,female,child
129.1992188,female,child
129.1992188,female,child
135.9991776,female,child
103.359375,female,child
112.3471467,female,child
139.6748311,female,child
120.1853198,female,child
129.1992188,female,child
147.65625,female,child
151.9990809,female,child
126.0480183,female,child
151.9990809,female,child
114.84375,female,child
139.6748311,female,child
129.1992188,female,child
103.359375,female,child
129.1992188,female,child
112.3471467,female,child
139.6748311,female,child
109.9567819,female,child
107.6660156,female,child
123.046875,female,child
129.1992188,female,child
129.1992188,female,child
112.3471467,female,child
117.4538352,female,child
139.6748311,female,child
109.9567819,female,child
117.4538352,female,child
95.703125,female,child
132.5120192,female,child
123.046875,female,child
103.359375,female,child
132.5120192,female,child
132.5120192,female,child
112.3471467,female,child
147.65625,female,child
123.046875,female,child
139.6748311,female,child
172.265625,female,child
135.9991776,female,child
129.1992188,female,child
95.703125,female,child
107.6660156,female,child
117.4538352,female,child
129.1992188,female,child
143.5546875,female,child
117.4538352,female,child
112.3471467,female,child
147.65625,female,child
123.046875,female,child
123.046875,female,child
129.1992188,female,child
143.5546875,female,child
120.1853198,female,child
105.46875,female,child
123.046875,female,child
120.1853198,female,child
132.5120192,female,child
147.65625,female,child
97.50884434,female,child
129.1992188,female,child
129.1992188,female,child
101.3327206,female,child
109.9567819,female,child
112.3471467,female,child
135.9991776,female,child
132.5120192,female,child
139.6748311,female,child
132.5120192,female,child
156.6051136,female,child
147.65625,female,child
97.50884434,female,child
126.0480183,female,child
135.9991776,female,child
139.6748311,female,child
109.9567819,female,child
103.359375,female,child
143.5546875,female,child
132.5120192,female,child
112.3471467,female,child
147.65625,female,child
117.4538352,female,child
107.6660156,female,child
129.1992188,female,child
107.6660156,female,child
147.65625,female,child
156.6051136,female,child
123.046875,female,child
143.5546875,female,child
92.28515625,female,child
147.65625,female,child
101.3327206,female,child
161.4990234,female,child
135.9991776,female,child
120.1853198,female,child
109.9567819,female,child
117.4538352,female,child
120.1853198,female,child
129.1992188,female,child
112.3471467,female,child
120.1853198,female,child
114.84375,female,child
143.5546875,female,child
156.6051136,female,child
126.0480183,female,child
126.0480183,female,child
132.5120192,female,child
126.0480183,female,child
114.84375,female,child
126.0480183,female,child
123.046875,female,child
120.1853198,female,child
123.046875,female,child
101.3327206,female,child
112.3471467,female,child
123.046875,female,child
151.9990809,female,child
135.9991776,female,child
117.4538352,female,child
120.1853198,female,child
132.5120192,female,child
147.65625,female,child
143.5546875,female,child
117.4538352,female,child
123.046875,female,child
123.046875,female,child
132.5120192,female,child
126.0480183,female,child
114.84375,female,child
120.1853198,female,child
105.46875,female,child
132.5120192,female,child
99.38401442,female,child
112.3471467,female,child
135.9991776,female,child
123.046875,female,child
117.4538352,female,child
143.5546875,female,child
135.9991776,female,child
107.6660156,female,child
120.1853198,female,child
120.1853198,female,child
103.359375,female,child
132.5120192,female,child
126.0480183,female,child
123.046875,female,child
101.3327206,female,child
101.3327206,female,child
123.046875,female,child
117.4538352,female,child
132.5120192,female,child
132.5120192,female,child
120.1853198,female,child
135.9991776,female,child
117.4538352,female,child
109.9567819,female,child
126.0480183,female,child
114.84375,female,child
178.205819,female,child
120.1853198,female,child
120.1853198,female,child
143.5546875,female,child
123.046875,female,child
120.1853198,female,child
114.84375,female,child
117.4538352,female,child
161.4990234,female,child
114.84375,female,child
117.4538352,female,child
129.1992188,female,child
101.3327206,female,child
107.6660156,female,child
120.1853198,female,child
103.359375,female,child
101.3327206,female,child
143.5546875,female,child
135.9991776,female,child
109.9567819,female,child
101.3327206,female,child
109.9567819,female,child
129.1992188,female,child
114.84375,female,child
143.5546875,female,child
103.359375,female,child
129.1992188,female,child
117.4538352,female,child
126.0480183,female,child
101.3327206,female,child
117.4538352,female,child
103.359375,female,child
112.3471467,female,child
107.6660156,female,child
103.359375,female,child
123.046875,female,child
117.4538352,female,child
114.84375,female,child
120.1853198,female,child
109.9567819,female,child
129.1992188,female,child
105.46875,female,child
114.84375,female,child
126.0480183,female,child
117.4538352,female,child
117.4538352,female,child
123.046875,female,child
156.6051136,female,child
109.9567819,female,child
123.046875,female,child
109.9567819,female,child
129.1992188,female,child
129.1992188,female,child
101.3327206,female,child
112.3471467,female,child
120.1853198,female,child
112.3471467,female,child
97.50884434,female,child
117.4538352,female,child
107.6660156,female,child
129.1992188,female,child
123.046875,female,child
120.1853198,female,child
117.4538352,female,child
135.9991776,female,child
117.4538352,female,child
123.046875,female,child
105.46875,female,child
129.1992188,female,child
120.1853198,female,child
129.1992188,female,child
139.6748311,female,child
112.3471467,female,child
97.50884434,female,child
109.9567819,female,child
156.6051136,female,child
99.38401442,female,child
132.5120192,female,child
139.6748311,female,child
112.3471467,female,child
109.9567819,female,child
129.1992188,female,child
123.046875,female,child
117.4538352,female,child
117.4538352,female,child
93.96306818,female,child
105.46875,female,child
129.1992188,female,child
120.1853198,female,child
129.1992188,female,child
126.0480183,female,child
156.6051136,female,child
139.6748311,female,child
156.6051136,female,child
129.1992188,female,child
129.1992188,female,child
117.4538352,female,child
120.1853198,female,child
117.4538352,female,child
123.046875,female,child
123.046875,female,child
132.5120192,female,child
112.3471467,female,child
143.5546875,female,child
126.0480183,female,child
132.5120192,female,child
120.1853198,female,child
126.0480183,female,child
129.1992188,female,child
107.6660156,female,child
143.5546875,female,child
166.7086694,female,child
107.6660156,female,child
99.38401442,female,child
129.1992188,female,child
129.1992188,female,child
123.046875,female,child
123.046875,female,child
112.3471467,female,child
105.46875,female,child
147.65625,female,child
120.1853198,female,child
107.6660156,female,child
135.9991776,female,child
161.4990234,female,child
129.1992188,female,child
132.5120192,female,child
112.3471467,female,child
147.65625,female,child
151.9990809,female,child
161.4990234,female,child
112.3471467,female,child
123.046875,female,child
126.0480183,female,child
107.6660156,female,child
103.359375,female,child
120.1853198,female,child
120.1853198,female,child
117.4538352,female,child
123.046875,female,child
147.65625,female,child
129.1992188,female,child
114.84375,female,child
126.0480183,female,child
139.6748311,female,child
120.1853198,female,child
114.84375,female,child
123.046875,female,child
129.1992188,female,child
147.65625,female,child
123.046875,female,child
135.9991776,female,child
103.359375,female,child
101.3327206,female,child
114.84375,female,child
97.50884434,female,child
120.1853198,female,child
120.1853198,female,child
105.46875,female,child
129.1992188,female,child
117.4538352,female,child
109.9567819,female,child
151.9990809,female,child
147.65625,female,child
139.6748311,female,child
156.6051136,female,child
147.65625,female,child
143.5546875,female,child
166.7086694,female,child
129.1992188,female,child
143.5546875,female,child
120.1853198,female,child
143.5546875,female,child
156.6051136,female,child
120.1853198,female,child
123.046875,female,child
109.9567819,female,child
117.4538352,female,child
102.2727273,female,child
133.9285714,female,child
144.2307692,female,child
125,female,child
117.1875,female,child
125,female,child
187.5,female,child
114.7959184,female,child
187.5,female,child
96.98275862,female,child
93.75,female,child
96.98275862,female,child
102.2727273,female,child
127.8409091,female,child
144.2307692,female,child
130.8139535,female,child
96.98275862,female,child
102.2727273,female,child
125,female,child
104.1666667,female,child
127.8409091,female,child
104.1666667,female,child
140.625,female,child
104.1666667,female,child
130.8139535,female,child
127.8409091,female,child
140.625,female,child
108.1730769,female,child
140.625,female,child
90.72580645,female,child
100.4464286,female,child
112.5,female,child
125,female,child
112.5,female,child
117.1875,female,child
137.195122,female,child
108.1730769,female,child
110.2941176,female,child
102.2727273,female,child
87.890625,female,child
108.1730769,female,child
106.1320755,female,child
117.1875,female,child
148.0263158,female,child
133.9285714,female,child
156.25,female,child
160.7142857,female,child
117.1875,female,child
152.027027,female,child
106.1320755,female,child
152.027027,female,child
144.2307692,female,child
125,female,child
108.1730769,female,child
140.625,female,child
100.4464286,female,child
130.8139535,female,child
108.1730769,female,child
125,female,child
110.2941176,female,child
112.5,female,child
98.68421053,female,child
127.8409091,female,child
125,female,child
71.20253165,female,child
117.1875,female,child
127.8409091,female,child
125,female,child
127.8409091,female,child
110.2941176,female,child
102.2727273,female,child
137.195122,female,child
125,female,child
156.25,female,child
130.8139535,female,child
127.8409091,female,child
108.1730769,female,child
148.0263158,female,child
112.5,female,child
95.33898305,female,child
127.8409091,female,child
89.28571429,female,child
140.625,female,child
160.7142857,female,child
122.2826087,female,child
119.6808511,female,child
96.98275862,female,child
125,female,child
160.7142857,female,child
112.5,female,child
125,female,child
144.2307692,female,child
117.1875,female,child
112.5,female,child
114.7959184,female,child
95.33898305,female,child
112.5,female,child
152.027027,female,child
112.5,female,child
133.9285714,female,child
137.195122,female,child
92.21311475,female,child
127.8409091,female,child
112.5,female,child
152.027027,female,child
148.0263158,female,child
122.2826087,female,child
106.1320755,female,child
109.9567819,female,child
143.5546875,female,child
109.9567819,female,child
123.046875,female,child
132.5120192,female,child
135.9991776,female,child
123.046875,female,child
135.9991776,female,child
105.46875,female,child
126.0480183,female,child
107.6660156,female,child
120.1853198,female,child
132.5120192,female,child
126.0480183,female,child
132.5120192,female,child
151.9990809,female,child
105.46875,female,child
105.46875,female,child
123.046875,female,child
103.359375,female,child
120.1853198,female,child
147.65625,female,child
156.6051136,female,child
129.1992188,female,child
120.1853198,female,child
123.046875,female,child
129.1992188,female,child
139.6748311,female,child
105.46875,female,child
109.9567819,female,child
112.3471467,female,child
120.1853198,female,child
129.1992188,female,child
126.0480183,female,child
126.0480183,female,child
143.5546875,female,child
117.4538352,female,child
123.046875,female,child
112.3471467,female,child
112.3471467,female,child
117.4538352,female,child
147.65625,female,child
